distance_m,elapsed_time_s,elevation_gain_m,mean_km_per_week,mean_training_days_per_week,gender_binary
13329.8,4372,103.0,18.65127777777778,2.074074074074074,0.0
8766.3,1894,43.0,53.43195760869565,6.467391304347826,0.0
5857.5,1972,16.1,18.65127777777778,2.074074074074074,0.0
1271.2,478,15.0,26.455639781021898,3.062043795620438,0.0
6713.2,5807,727.7,33.352265263157896,3.594736842105263,1.0
15318.5,4888,281.0,32.60410541516246,2.9025270758122743,0.0
11222.0,3792,65.0,32.60410541516246,2.9025270758122743,0.0
15501.8,3846,119.0,53.43195760869565,6.467391304347826,0.0
11652.5,3408,86.8,35.00285864197531,4.203703703703703,0.0
8439.3,2345,77.1,85.69425923913043,6.603260869565218,0.0
13275.4,5437,365.3,26.86536751592357,2.738853503184713,0.0
14239.2,4352,99.6,53.12736193548387,4.909677419354839,0.0
7686.2,4835,901.0,26.997299014778324,2.5467980295566504,0.0
10040.3,3465,39.0,34.012607547169814,2.3867924528301887,0.0
10354.0,3749,52.7,21.512436697247704,2.293577981651376,1.0
21010.8,12969,1442.8,33.352265263157896,3.594736842105263,1.0
12180.9,5275,301.0,26.86536751592357,2.738853503184713,0.0
11357.0,4219,393.6,28.74646322580645,2.832258064516129,1.0
11968.4,3548,145.7,29.195438216560508,2.394904458598726,0.0
18806.7,6206,217.1,32.7191614213198,2.9035532994923856,0.0
10038.0,3468,120.0,25.94252777777778,2.287037037037037,0.0
10417.8,3321,63.0,51.48175508474576,3.889830508474576,0.0
12262.4,3787,79.0,54.92121412429378,4.203389830508475,0.0
14157.5,3829,51.2,32.7191614213198,2.9035532994923856,0.0
7658.1,3123,234.5,26.98636307692308,2.253846153846154,1.0
12198.0,4051,132.2,31.798629213483142,3.0,0.0
8340.0,3061,62.4,23.269285263157897,2.205263157894737,0.0
8344.2,2995,31.0,56.77293787878788,5.303030303030303,1.0
12927.8,3972,347.0,36.79205359477124,3.117647058823529,0.0
2965.5,988,8.0,85.69425923913043,6.603260869565218,0.0
10642.9,3305,158.0,25.91007640449438,2.6741573033707864,0.0
3175.5,979,0.0,26.997299014778324,2.5467980295566504,0.0
22213.7,11216,1338.0,31.864034666666665,2.6666666666666665,0.0
9577.6,3505,29.8,24.43524147465438,2.3317972350230414,0.0
10856.0,7288,1247.0,25.94252777777778,2.287037037037037,0.0
7391.4,2492,37.0,28.314677215189874,2.1265822784810124,0.0
11024.4,3063,84.0,53.43195760869565,6.467391304347826,0.0
10004.3,3684,66.9,49.3882,3.730769230769231,0.0
11002.2,3773,168.2,40.37502978723405,3.7163120567375887,1.0
8896.9,2793,56.0,51.48175508474576,3.889830508474576,0.0
6944.0,2691,48.0,24.43524147465438,2.3317972350230414,0.0
12032.3,3343,149.0,42.844456056338025,3.352112676056338,0.0
15258.4,5617,332.0,39.80332666666666,3.097435897435897,0.0
13067.6,3296,64.3,85.69425923913043,6.603260869565218,0.0
15040.3,3991,32.2,85.69425923913043,6.603260869565218,0.0
16019.6,4106,35.0,49.88999083333333,4.204166666666667,0.0
2329.0,789,52.0,16.30007037037037,2.351851851851852,1.0
7205.8,2381,0.0,21.60202677165354,1.8267716535433072,0.0
10422.0,3594,148.4,40.37502978723405,3.7163120567375887,1.0
7001.6,2075,47.0,53.43195760869565,6.467391304347826,0.0
3993.4,1263,1.0,15.657205555555556,2.1333333333333333,0.0
7996.0,2757,73.0,32.60410541516246,2.9025270758122743,0.0
20051.4,6012,7.0,39.80332666666666,3.097435897435897,0.0
5782.1,1739,123.9,34.366773202614375,2.7973856209150325,0.0
12316.9,3937,205.0,49.88999083333333,4.204166666666667,0.0
10194.0,3141,67.6,23.269285263157897,2.205263157894737,0.0
8927.1,3095,96.8,15.657205555555556,2.1333333333333333,0.0
1015.7,294,0.0,26.455639781021898,3.062043795620438,0.0
30940.8,16475,2026.2,21.73993956043956,2.3461538461538463,0.0
6513.5,2460,252.9,22.02987234042553,2.3085106382978724,0.0
12462.7,3882,111.0,36.79205359477124,3.117647058823529,0.0
6981.5,2295,53.5,56.77293787878788,5.303030303030303,1.0
10086.3,3295,71.3,53.12736193548387,4.909677419354839,0.0
3674.8,3208,39.7,16.2522243697479,1.915966386554622,1.0
21488.7,12398,1560.7,32.60410541516246,2.9025270758122743,0.0
9031.2,2702,26.0,49.44068368794326,4.404255319148936,0.0
2304.1,777,7.0,34.012607547169814,2.3867924528301887,0.0
10065.4,3824,178.0,26.820742545454547,2.3854545454545453,0.0
14023.0,4081,51.0,34.08691495327103,2.7009345794392523,0.0
10044.6,2828,216.0,42.844456056338025,3.352112676056338,0.0
10625.0,6299,651.6,28.74646322580645,2.832258064516129,1.0
11036.2,3604,52.9,26.961164383561645,2.8767123287671232,0.0
9464.0,3127,134.0,16.30007037037037,2.351851851851852,1.0
1299.8,4223,0.0,25.65949918032787,2.819672131147541,1.0
8721.0,3453,173.0,16.30007037037037,2.351851851851852,1.0
21020.4,6442,346.4,22.02987234042553,2.3085106382978724,0.0
5733.9,2067,33.4,27.996817535545024,2.720379146919431,0.0
12564.0,4258,226.8,29.195438216560508,2.394904458598726,0.0
10926.0,2423,1069.0,27.563100925925923,2.1296296296296298,1.0
16473.0,10480,1167.0,26.86536751592357,2.738853503184713,0.0
9683.5,3466,13.0,15.657205555555556,2.1333333333333333,0.0
14129.0,5028,272.8,35.52483238434164,2.6334519572953736,0.0
22277.0,8216,899.4,49.11117622377622,4.65034965034965,0.0
7006.5,2462,70.7,49.3882,3.730769230769231,0.0
12525.9,3754,76.0,26.455639781021898,3.062043795620438,0.0
4528.0,1507,114.5,49.11117622377622,4.65034965034965,0.0
42652.8,10296,406.5,53.42917714285715,3.4761904761904763,0.0
15503.4,5539,97.2,33.15076637931034,2.293103448275862,1.0
10012.6,3605,21.1,40.37502978723405,3.7163120567375887,1.0
96127.7,54835,4945.0,35.52483238434164,2.6334519572953736,0.0
9782.3,2507,16.7,25.65949918032787,2.819672131147541,1.0
6512.7,2447,0.0,20.43143297297297,2.562162162162162,1.0
10366.2,2907,53.1,85.69425923913043,6.603260869565218,0.0
6551.5,1938,29.0,25.91007640449438,2.6741573033707864,0.0
8124.0,2398,44.6,26.455639781021898,3.062043795620438,0.0
28074.6,8433,160.6,53.12736193548387,4.909677419354839,0.0
11499.2,3810,121.4,49.3882,3.730769230769231,0.0
11498.9,3557,344.5,34.366773202614375,2.7973856209150325,0.0
16523.8,4900,267.3,23.269285263157897,2.205263157894737,0.0
9976.3,3543,298.2,34.012607547169814,2.3867924528301887,0.0
10154.7,2757,156.0,26.455639781021898,3.062043795620438,0.0
3864.7,1079,0.0,53.43195760869565,6.467391304347826,0.0
10020.1,2538,0.0,53.12736193548387,4.909677419354839,0.0
2325.0,914,9.0,74.60554748201439,5.532374100719425,0.0
18595.8,7193,525.1,35.52483238434164,2.6334519572953736,0.0
12079.0,7257,894.0,31.66878714285714,3.1,0.0
11523.3,3927,160.0,54.92121412429378,4.203389830508475,0.0
17978.3,5447,530.0,49.44068368794326,4.404255319148936,0.0
15205.6,4260,236.0,49.88999083333333,4.204166666666667,0.0
8754.3,3743,21.7,10.97838409090909,1.6590909090909092,1.0
6273.2,4408,376.0,32.60410541516246,2.9025270758122743,0.0
5729.5,1806,0.0,49.88999083333333,4.204166666666667,0.0
18721.7,5592,398.0,42.844456056338025,3.352112676056338,0.0
1770.8,680,55.4,24.43524147465438,2.3317972350230414,0.0
9178.8,2450,176.7,85.69425923913043,6.603260869565218,0.0
9091.9,2593,9.0,28.338354444444445,2.3222222222222224,0.0
5351.0,1457,110.2,25.654456310679613,2.8640776699029127,0.0
19224.3,5512,134.0,38.574932,3.4,1.0
10177.9,4023,200.0,29.39113129251701,2.3537414965986394,0.0
12408.0,4261,230.6,31.798629213483142,3.0,0.0
3954.9,1278,6.0,39.80332666666666,3.097435897435897,0.0
8034.7,2201,110.2,25.654456310679613,2.8640776699029127,0.0
9658.5,3311,245.5,21.128724242424244,2.242424242424242,0.0
6009.4,2562,24.4,54.92121412429378,4.203389830508475,0.0
12569.9,3674,12.6,24.53331090909091,2.390909090909091,0.0
11009.1,2722,85.3,42.844456056338025,3.352112676056338,0.0
12474.9,4312,30.0,29.39113129251701,2.3537414965986394,0.0
11022.0,3519,155.1,23.354564705882357,2.0,0.0
11083.0,3457,132.0,56.77293787878788,5.303030303030303,1.0
10403.9,4048,218.1,25.65949918032787,2.819672131147541,1.0
12195.5,4264,9.6,37.39672716049383,3.2222222222222223,0.0
9165.2,2671,28.0,32.7191614213198,2.9035532994923856,0.0
8013.6,2305,133.0,27.33715833333333,2.5185185185185186,0.0
14653.4,4907,298.2,23.354564705882357,2.0,0.0
9621.4,2945,708.4,15.224992134831462,1.7191011235955056,0.0
6216.5,2506,15.1,10.97838409090909,1.6590909090909092,1.0
2683.9,854,1.0,15.657205555555556,2.1333333333333333,0.0
11760.2,4148,201.6,21.128724242424244,2.242424242424242,0.0
11007.7,3469,55.0,54.92121412429378,4.203389830508475,0.0
7804.5,2699,24.0,26.997299014778324,2.5467980295566504,0.0
12711.0,5173,216.5,17.082857,1.92,1.0
10019.9,2885,84.0,42.844456056338025,3.352112676056338,0.0
8949.2,3169,96.2,35.89793122807018,3.0,1.0
10013.2,3256,68.7,23.354564705882357,2.0,0.0
2841.0,713,0.0,15.224992134831462,1.7191011235955056,0.0
16016.4,4210,17.7,53.12736193548387,4.909677419354839,0.0
8286.7,4486,826.1,42.844456056338025,3.352112676056338,0.0
8600.0,2880,0.0,27.996817535545024,2.720379146919431,0.0
11005.5,4045,48.3,37.39672716049383,3.2222222222222223,0.0
10954.8,3772,22.0,28.338354444444445,2.3222222222222224,0.0
0.0,1,0.0,44.45545136986301,3.0136986301369864,1.0
11265.3,3687,207.2,18.62444461538461,1.646153846153846,0.0
7855.9,5209,914.0,26.997299014778324,2.5467980295566504,0.0
8307.8,5175,937.0,32.60410541516246,2.9025270758122743,0.0
19862.5,8141,848.0,25.767520512820514,2.9786324786324787,0.0
4622.6,1923,11.0,26.86536751592357,2.738853503184713,0.0
10975.0,3459,113.0,35.52483238434164,2.6334519572953736,0.0
7039.0,2525,63.0,24.43524147465438,2.3317972350230414,0.0
12691.4,3581,154.7,26.961164383561645,2.8767123287671232,0.0
19515.0,10987,1448.0,34.012607547169814,2.3867924528301887,0.0
12116.4,3505,88.5,24.43524147465438,2.3317972350230414,0.0
956.1,661,0.0,26.155980451127817,2.5864661654135337,
11391.4,4268,178.0,25.65949918032787,2.819672131147541,1.0
6680.9,2486,25.0,38.18772439024391,3.642276422764228,0.0
9070.9,2282,132.0,36.79205359477124,3.117647058823529,0.0
9999.7,3064,144.0,53.43195760869565,6.467391304347826,0.0
7533.2,2833,78.0,26.86536751592357,2.738853503184713,0.0
4808.5,2063,0.0,10.503561538461538,2.0384615384615383,0.0
12675.2,3598,30.0,49.88999083333333,4.204166666666667,0.0
12375.6,4900,408.0,32.84034026845637,2.7583892617449663,0.0
12430.3,3694,187.0,49.88999083333333,4.204166666666667,0.0
39130.5,19693,2699.0,54.92121412429378,4.203389830508475,0.0
10331.7,3061,34.0,29.39113129251701,2.3537414965986394,0.0
6645.2,2079,18.0,25.767520512820514,2.9786324786324787,0.0
7554.6,4766,867.0,32.520438834951456,2.495145631067961,0.0
7414.0,2975,112.8,15.657205555555556,2.1333333333333333,0.0
936.4,405,2.9,20.43143297297297,2.562162162162162,1.0
8668.8,2650,23.0,21.73993956043956,2.3461538461538463,0.0
2200.4,509,12.0,25.91007640449438,2.6741573033707864,0.0
3468.1,2493,167.6,31.06644216216216,3.1135135135135137,1.0
12738.0,3874,235.0,38.18772439024391,3.642276422764228,0.0
8569.7,3178,40.0,56.77293787878788,5.303030303030303,1.0
6665.8,2315,0.0,20.43143297297297,2.562162162162162,1.0
13620.2,4909,450.0,39.80332666666666,3.097435897435897,0.0
9011.7,2649,19.0,29.39113129251701,2.3537414965986394,0.0
16128.1,10032,976.0,38.18772439024391,3.642276422764228,0.0
12277.5,5048,617.0,20.703031707317077,1.8902439024390243,0.0
9144.1,3737,194.0,15.766571551724136,2.0258620689655173,1.0
6412.6,2542,17.2,16.2522243697479,1.915966386554622,1.0
7455.5,2621,21.2,12.06235,2.0476190476190474,1.0
12728.7,3742,19.0,22.89576303317536,2.3696682464454977,0.0
5647.6,1895,169.3,34.366773202614375,2.7973856209150325,0.0
24180.4,10242,1333.0,74.60554748201439,5.532374100719425,0.0
8059.2,2891,56.9,32.334054651162795,2.9186046511627906,0.0
9010.2,3240,44.0,12.0818875,1.28125,1.0
34192.8,16550,1665.3,38.18772439024391,3.642276422764228,0.0
6226.9,1945,12.8,25.654456310679613,2.8640776699029127,0.0
4706.9,1801,10.0,26.86536751592357,2.738853503184713,0.0
6923.5,2577,0.0,15.28113488372093,1.6511627906976745,0.0
6131.1,1722,36.0,42.844456056338025,3.352112676056338,0.0
10070.8,3293,14.0,20.846510169491523,2.016949152542373,0.0
17747.4,14077,1183.0,26.820742545454547,2.3854545454545453,0.0
10002.8,2910,72.2,53.12736193548387,4.909677419354839,0.0
16496.8,7221,727.5,35.52483238434164,2.6334519572953736,0.0
6140.2,1815,0.0,35.00285864197531,4.203703703703703,0.0
9221.9,3737,209.0,29.39113129251701,2.3537414965986394,0.0
11.0,267,0.0,32.60410541516246,2.9025270758122743,0.0
19997.6,14464,1396.0,32.18479830508475,3.0338983050847457,1.0
12422.6,4008,75.4,37.39672716049383,3.2222222222222223,0.0
8730.0,3210,38.4,27.996817535545024,2.720379146919431,0.0
4714.0,1802,0.0,53.43195760869565,6.467391304347826,0.0
8859.3,2607,174.0,26.997299014778324,2.5467980295566504,0.0
831.4,356,29.3,33.352265263157896,3.594736842105263,1.0
17419.5,6887,456.0,54.92121412429378,4.203389830508475,0.0
10296.1,3031,59.2,32.11783384615385,2.292307692307692,0.0
7347.9,2383,24.9,28.314677215189874,2.1265822784810124,0.0
10655.5,2991,23.0,49.88999083333333,4.204166666666667,0.0
1518.5,582,19.0,49.44068368794326,4.404255319148936,0.0
13683.0,5090,100.8,49.3882,3.730769230769231,0.0
2831.5,769,14.8,31.06644216216216,3.1135135135135137,1.0
14152.0,4104,96.0,51.48175508474576,3.889830508474576,0.0
13177.9,4244,138.4,49.3882,3.730769230769231,0.0
8925.7,3605,288.7,21.512436697247704,2.293577981651376,1.0
10926.2,2881,177.2,35.00285864197531,4.203703703703703,0.0
27159.4,8870,31.8,26.455639781021898,3.062043795620438,0.0
12439.2,4190,56.0,21.75020289855072,2.2028985507246377,0.0
17284.7,9378,1229.0,32.520438834951456,2.495145631067961,0.0
8347.7,2748,178.0,25.654456310679613,2.8640776699029127,0.0
8424.4,3281,191.0,74.60554748201439,5.532374100719425,0.0
9322.8,3531,257.7,26.155980451127817,2.5864661654135337,
6437.8,2379,45.0,32.60410541516246,2.9025270758122743,0.0
8571.4,2686,122.5,35.00285864197531,4.203703703703703,0.0
6207.8,2493,36.3,25.654456310679613,2.8640776699029127,0.0
14527.9,4032,35.0,49.44068368794326,4.404255319148936,0.0
4496.8,1253,45.0,25.767520512820514,2.9786324786324787,0.0
10091.2,3637,276.2,22.02987234042553,2.3085106382978724,0.0
0.3,0,0.0,16.2522243697479,1.915966386554622,1.0
13702.9,4231,37.0,34.012607547169814,2.3867924528301887,0.0
7033.0,3037,113.0,27.563100925925923,2.1296296296296298,1.0
10401.9,3496,0.0,35.51523975903615,3.108433734939759,1.0
13161.5,3874,225.0,49.88999083333333,4.204166666666667,0.0
6884.0,1930,68.6,31.798629213483142,3.0,0.0
5613.9,2009,42.3,31.59922336065574,2.2991803278688523,0.0
862.2,319,0.0,42.844456056338025,3.352112676056338,0.0
1630.9,661,30.0,21.73993956043956,2.3461538461538463,0.0
0.0,24,0.0,33.0503197740113,2.4293785310734464,0.0
13007.9,3596,124.0,22.89576303317536,2.3696682464454977,0.0
2809.5,898,5.0,32.520438834951456,2.495145631067961,0.0
11745.4,3768,153.0,39.80332666666666,3.097435897435897,0.0
8914.3,2931,80.3,26.961164383561645,2.8767123287671232,0.0
8648.0,3128,191.7,34.219524175824176,2.5824175824175826,0.0
9988.0,2947,70.6,27.996817535545024,2.720379146919431,0.0
2886.9,837,41.9,85.69425923913043,6.603260869565218,0.0
15080.4,4427,52.0,74.60554748201439,5.532374100719425,0.0
12528.4,3748,29.0,74.60554748201439,5.532374100719425,0.0
3947.3,1255,39.0,53.43195760869565,6.467391304347826,0.0
10957.6,3798,161.0,28.338354444444445,2.3222222222222224,0.0
5637.1,2080,169.0,22.98702807017544,2.421052631578948,0.0
9014.2,2994,67.9,53.12736193548387,4.909677419354839,0.0
3218.8,1064,165.9,35.89793122807018,3.0,1.0
7945.8,2146,52.2,34.366773202614375,2.7973856209150325,0.0
2022.9,438,0.0,35.00285864197531,4.203703703703703,0.0
10499.6,3475,59.0,36.79205359477124,3.117647058823529,0.0
12160.6,4946,191.2,31.06644216216216,3.1135135135135137,1.0
8418.2,3343,272.0,20.43143297297297,2.562162162162162,1.0
9231.9,4315,0.0,34.219524175824176,2.5824175824175826,0.0
11912.0,3929,189.0,35.52483238434164,2.6334519572953736,0.0
15022.0,4761,13.6,40.37502978723405,3.7163120567375887,1.0
6998.5,2580,57.0,31.66878714285714,3.1,0.0
2519.2,808,2.9,85.69425923913043,6.603260869565218,0.0
9263.3,2863,184.0,25.767520512820514,2.9786324786324787,0.0
9728.9,3697,42.2,40.37502978723405,3.7163120567375887,1.0
8413.3,3209,60.0,25.767520512820514,2.9786324786324787,0.0
4000.0,1500,0.0,38.18772439024391,3.642276422764228,0.0
9421.9,3064,69.0,54.92121412429378,4.203389830508475,0.0
15030.5,4201,36.0,24.53331090909091,2.390909090909091,0.0
9119.0,2786,88.8,33.29610535714286,2.946428571428572,0.0
38419.5,23160,2211.2,53.42917714285715,3.4761904761904763,0.0
8736.0,3349,78.0,35.52483238434164,2.6334519572953736,0.0
29947.2,19192,2084.0,29.39113129251701,2.3537414965986394,0.0
10490.6,10668,299.6,24.53331090909091,2.390909090909091,0.0
10871.7,3735,163.0,49.44068368794326,4.404255319148936,0.0
10377.5,8502,1451.0,32.60410541516246,2.9025270758122743,0.0
9101.5,3445,23.3,23.354564705882357,2.0,0.0
8924.6,3066,205.2,34.366773202614375,2.7973856209150325,0.0
3955.2,1415,14.8,26.155980451127817,2.5864661654135337,
5033.7,1855,96.7,12.533813333333336,1.9777777777777776,1.0
13017.1,3569,50.0,36.79205359477124,3.117647058823529,0.0
17921.5,3924,306.1,85.69425923913043,6.603260869565218,0.0
7056.0,3533,107.8,30.5978247706422,3.027522935779817,1.0
10084.3,3451,166.0,29.39113129251701,2.3537414965986394,0.0
17330.8,6986,525.2,26.98636307692308,2.253846153846154,1.0
13187.1,4872,369.0,29.39113129251701,2.3537414965986394,0.0
1242.8,569,11.9,26.455639781021898,3.062043795620438,0.0
11698.4,3617,190.1,35.00285864197531,4.203703703703703,0.0
5612.3,1805,0.0,54.92121412429378,4.203389830508475,0.0
9313.0,3096,109.0,25.94252777777778,2.287037037037037,0.0
12028.0,4211,115.0,35.52483238434164,2.6334519572953736,0.0
25016.4,16393,1951.8,32.334054651162795,2.9186046511627906,0.0
13053.9,3650,41.0,49.88999083333333,4.204166666666667,0.0
14824.5,4058,45.7,25.654456310679613,2.8640776699029127,0.0
6725.9,2700,0.0,33.352265263157896,3.594736842105263,1.0
11414.0,4118,47.0,33.0503197740113,2.4293785310734464,0.0
2382.7,1037,10.0,74.60554748201439,5.532374100719425,0.0
620.3,445,2.0,21.73993956043956,2.3461538461538463,0.0
11299.2,3197,30.0,49.88999083333333,4.204166666666667,0.0
13896.0,4345,210.7,23.269285263157897,2.205263157894737,0.0
12356.5,3972,0.0,21.75020289855072,2.2028985507246377,0.0
4936.0,2291,16.0,44.45545136986301,3.0136986301369864,1.0
3593.1,5908,0.0,25.65949918032787,2.819672131147541,1.0
12068.0,4721,318.0,74.60554748201439,5.532374100719425,0.0
7000.3,3110,79.5,17.082857,1.92,1.0
10755.6,3138,90.1,22.38862075471698,1.981132075471698,0.0
9710.5,2835,32.5,29.195438216560508,2.394904458598726,0.0
2011.3,466,19.0,22.02987234042553,2.3085106382978724,0.0
8746.0,2840,62.9,35.52483238434164,2.6334519572953736,0.0
16410.5,7092,944.3,29.195438216560508,2.394904458598726,0.0
18331.8,10344,1113.5,28.314677215189874,2.1265822784810124,0.0
21894.7,7610,592.0,54.92121412429378,4.203389830508475,0.0
10868.2,3644,0.0,20.43143297297297,2.562162162162162,1.0
478.0,189,2.5,10.503561538461538,2.0384615384615383,0.0
20007.2,5178,32.0,74.60554748201439,5.532374100719425,0.0
10871.0,4021,118.2,28.74646322580645,2.832258064516129,1.0
7010.8,2323,15.3,32.11783384615385,2.292307692307692,0.0
14230.0,4453,51.5,29.195438216560508,2.394904458598726,0.0
9122.1,3022,51.0,21.73993956043956,2.3461538461538463,0.0
6897.6,2363,0.0,28.74646322580645,2.832258064516129,1.0
12334.4,3498,56.7,53.12736193548387,4.909677419354839,0.0
7141.0,2350,109.0,22.98702807017544,2.421052631578948,0.0
14368.8,5991,602.0,42.844456056338025,3.352112676056338,0.0
12967.2,4373,192.5,21.512436697247704,2.293577981651376,1.0
12042.0,3677,134.4,27.33715833333333,2.5185185185185186,0.0
10156.3,1929,19.0,85.69425923913043,6.603260869565218,0.0
11451.3,3888,246.7,31.06644216216216,3.1135135135135137,1.0
7072.9,3057,264.5,25.654456310679613,2.8640776699029127,0.0
2382.0,883,29.0,26.997299014778324,2.5467980295566504,0.0
916.6,319,4.0,26.820742545454547,2.3854545454545453,0.0
6228.3,1931,35.0,26.820742545454547,2.3854545454545453,0.0
10020.6,2514,65.0,42.844456056338025,3.352112676056338,0.0
10593.8,3764,27.1,12.78407162162162,2.0945945945945947,0.0
7964.1,2890,203.0,26.997299014778324,2.5467980295566504,0.0
8027.8,2344,154.6,10.070532,1.5,0.0
17053.1,4441,39.0,22.89576303317536,2.3696682464454977,0.0
12133.0,9523,836.0,32.60410541516246,2.9025270758122743,0.0
9138.9,3159,239.9,26.98636307692308,2.253846153846154,1.0
7464.5,3048,27.4,17.082857,1.92,1.0
5295.8,2101,14.3,12.064848920863309,1.6978417266187051,1.0
16340.7,5560,270.0,56.77293787878788,5.303030303030303,1.0
10031.0,3035,64.0,31.66878714285714,3.1,0.0
19191.0,11473,1410.0,26.820742545454547,2.3854545454545453,0.0
13718.0,4669,249.0,38.18772439024391,3.642276422764228,0.0
9701.9,2978,0.0,28.74646322580645,2.832258064516129,1.0
10315.3,3372,212.0,49.88999083333333,4.204166666666667,0.0
5681.6,3383,103.3,42.844456056338025,3.352112676056338,0.0
7811.2,2430,138.9,35.89793122807018,3.0,1.0
17316.4,8846,1082.7,25.65949918032787,2.819672131147541,1.0
6768.0,1612,2.2,25.654456310679613,2.8640776699029127,0.0
11658.3,3789,13.7,29.195438216560508,2.394904458598726,0.0
1265.7,298,26.0,22.89576303317536,2.3696682464454977,0.0
20944.0,5775,729.0,28.59654,2.031578947368421,0.0
10154.1,5048,374.1,21.00241,2.325,1.0
9583.3,4273,194.0,38.18772439024391,3.642276422764228,0.0
10912.0,3453,597.0,26.455639781021898,3.062043795620438,0.0
12434.0,4115,297.2,31.798629213483142,3.0,0.0
4628.2,1599,28.0,26.820742545454547,2.3854545454545453,0.0
10864.0,9081,1620.0,35.52483238434164,2.6334519572953736,0.0
14343.8,4893,282.2,26.820742545454547,2.3854545454545453,0.0
8959.0,2798,165.0,25.767520512820514,2.9786324786324787,0.0
5581.1,1852,21.0,25.767520512820514,2.9786324786324787,0.0
10889.0,3628,186.6,49.11117622377622,4.65034965034965,0.0
10852.6,3206,114.7,29.195438216560508,2.394904458598726,0.0
18132.0,6685,403.8,33.0503197740113,2.4293785310734464,0.0
2549.8,772,0.0,26.455639781021898,3.062043795620438,0.0
6786.2,1806,12.0,53.43195760869565,6.467391304347826,0.0
14869.4,4111,50.8,85.69425923913043,6.603260869565218,0.0
8472.2,2895,25.0,26.86536751592357,2.738853503184713,0.0
12331.7,3125,138.5,85.69425923913043,6.603260869565218,0.0
14192.0,5064,558.0,42.844456056338025,3.352112676056338,0.0
12042.2,4419,0.0,21.128724242424244,2.242424242424242,0.0
5062.3,1487,24.0,25.91007640449438,2.6741573033707864,0.0
2618.3,1299,10.0,26.455639781021898,3.062043795620438,0.0
9954.1,2523,45.2,34.08691495327103,2.7009345794392523,0.0
1245.1,408,14.3,16.30007037037037,2.351851851851852,1.0
5018.8,1739,10.2,26.86536751592357,2.738853503184713,0.0
11015.4,3208,283.0,26.997299014778324,2.5467980295566504,0.0
8492.3,2518,0.0,25.65949918032787,2.819672131147541,1.0
10845.2,12656,421.8,24.53331090909091,2.390909090909091,0.0
15097.5,4615,296.0,74.60554748201439,5.532374100719425,0.0
10545.3,3837,235.0,31.06644216216216,3.1135135135135137,1.0
8920.4,2716,447.1,42.844456056338025,3.352112676056338,0.0
10267.5,3029,19.9,32.7191614213198,2.9035532994923856,0.0
2508.8,903,6.1,21.128724242424244,2.242424242424242,0.0
9590.2,3076,42.0,24.53331090909091,2.390909090909091,0.0
9914.1,3587,527.6,32.60410541516246,2.9025270758122743,0.0
11117.5,4143,61.5,21.512436697247704,2.293577981651376,1.0
35088.6,20843,2137.0,49.88999083333333,4.204166666666667,0.0
3183.8,1011,2.0,25.767520512820514,2.9786324786324787,0.0
9408.9,3554,198.0,26.86536751592357,2.738853503184713,0.0
6709.3,2703,159.6,35.89793122807018,3.0,1.0
14013.4,5332,95.0,26.86536751592357,2.738853503184713,0.0
22350.1,7381,289.3,53.42917714285715,3.4761904761904763,0.0
7803.5,2337,40.6,32.84034026845637,2.7583892617449663,0.0
11549.6,3518,56.9,49.88999083333333,4.204166666666667,0.0
8781.5,2881,12.4,37.39672716049383,3.2222222222222223,0.0
10616.2,3253,158.2,35.52483238434164,2.6334519572953736,0.0
14601.3,4218,226.0,49.88999083333333,4.204166666666667,0.0
2460.5,974,0.0,31.06644216216216,3.1135135135135137,1.0
6558.4,2264,54.0,23.380741666666665,1.9583333333333333,0.0
18188.2,10479,1082.4,32.60410541516246,2.9025270758122743,0.0
9113.0,2995,114.0,44.45545136986301,3.0136986301369864,1.0
4067.7,1185,0.0,53.43195760869565,6.467391304347826,0.0
8707.0,3233,73.4,35.52483238434164,2.6334519572953736,0.0
9258.8,2799,146.0,36.79205359477124,3.117647058823529,0.0
10017.5,3499,70.8,49.3882,3.730769230769231,0.0
8501.9,3306,30.0,49.44068368794326,4.404255319148936,0.0
9022.0,3256,55.6,28.74646322580645,2.832258064516129,1.0
8633.3,2990,32.3,26.155980451127817,2.5864661654135337,
16001.8,5629,312.5,26.98636307692308,2.253846153846154,1.0
10282.5,3375,60.2,56.77293787878788,5.303030303030303,1.0
9318.9,3304,162.4,16.30007037037037,2.351851851851852,1.0
5920.5,2102,138.7,35.00285864197531,4.203703703703703,0.0
7539.3,2823,118.0,22.98702807017544,2.421052631578948,0.0
9917.0,7262,281.0,30.5978247706422,3.027522935779817,1.0
11943.8,3570,172.3,16.10456875,1.421875,0.0
7367.6,3027,23.5,10.97838409090909,1.6590909090909092,1.0
43553.0,20992,2180.0,34.012607547169814,2.3867924528301887,0.0
5586.0,1829,14.0,74.60554748201439,5.532374100719425,0.0
11061.3,3231,37.7,34.08691495327103,2.7009345794392523,0.0
7072.0,2367,51.0,26.820742545454547,2.3854545454545453,0.0
15051.0,5038,250.2,33.0503197740113,2.4293785310734464,0.0
8329.2,3056,207.8,31.59922336065574,2.2991803278688523,0.0
14511.3,3878,96.9,85.69425923913043,6.603260869565218,0.0
8341.0,3281,13.4,35.52483238434164,2.6334519572953736,0.0
13809.4,4802,81.7,35.51523975903615,3.108433734939759,1.0
10547.3,3215,22.0,22.89576303317536,2.3696682464454977,0.0
