distance_m;elapsed_time_s;elevation_gain_m;mean_km_per_week;mean_training_days_per_week;gender_binary;level
34834,9;24371;2848,1;26,47819712;2,49201278;0;2
34775,2;16015;1401,5;35,55126737;2,78245614;1;3
34767,4;27626;2368;26,42394618;2,145454545;0;2
34725;13772;1493;35,42519715;2,544483986;0;2
34715;24374;2359;33,13721136;2,352272727;0;2
34706,5;23040;1753,3;53,31155238;3,428571429;0;3
34643;11584;800;27,11409602;2,462686567;0;2
34627,4;23688;2174;33,88067075;2,301886792;0;2
34608,1;17810;2343,2;49,83286849;3,903361345;0;3
34578,6;23601;2547,7;26,93972538;2,2;1;2
34549;17454;868;22,99254251;2,173913043;0;2
34468,8;18496;2077;74,12692662;5,179856115;0;3
34468,8;18496;2077;74,12692662;5,179856115;0;3
34401,8;12127;1322;25,96158194;2,656387665;0;2
34391;17003;2418;28,76237419;1,720430108;0;2
34343,3;12022;569,7;35,55126737;2,78245614;1;3
34287,7;23824;2311;33,88067075;2,301886792;0;2
34275;23549;1628;33,13721136;2,352272727;0;2
34219;9607;80;74,12692662;5,179856115;0;3
34192,8;16550;1665,3;37,90207398;3,520325203;0;2
34191,1;11597;594,3;35,55126737;2,78245614;1;3
34143;20868;2413,6;33,13721136;2,352272727;0;2
34025,6;9815;216,8;53,04576144;4,509803922;0;3
34025;16517;4780;35,42519715;2,544483986;0;2
34008,3;9792;267,7;53,04576144;4,509803922;0;3
34006,5;12029;838,3;53,04576144;4,509803922;0;3
34005,6;10172;203,2;53,04576144;4,509803922;0;3
34005,4;9948;509,2;53,04576144;4,509803922;0;3
33997,8;19413;2379;34,54931222;2,533333333;0;2
33916,9;14081;531;32,77798121;2,731543624;0;2
33912;23154;2718,4;27,38660654;2,411214953;0;2
33816;13347;2037;28,76237419;1,720430108;0;2
33789,5;23245;2451;33,88067075;2,301886792;0;2
33702,4;15189;1406;35,42519715;2,544483986;0;2
33610,4;15614;1374;26,93972538;2,2;1;2
33607,3;17922;2068;35,42519715;2,544483986;0;2
33592,7;18840;2469;32,40464657;2,783393502;0;2
33425,9;18989;2454;51,28863644;3,796610169;0;3
33359;25233;1496;33,13721136;2,352272727;0;2
33304,8;16408;1905,2;53,04576144;4,509803922;0;3
33303,6;11800;421;25,96158194;2,656387665;0;2
33289;27731;112;24,81411417;2,183333333;1;2
33253,3;10623;1320,9;32,06867385;2,261538462;0;2
33206;8184;368;28,76237419;1,720430108;0;2
33149,9;10871;246,5;49,11819406;3,559440559;0;3
33131,1;19065;2315,3;31,64926337;2,238683128;0;3
33086,7;16009;1793,7;32,06867385;2,261538462;0;2
33084,4;11902;95;56,81350076;5,114503817;1;3
33084,4;11902;95;56,81350076;5,114503817;1;3
33079,1;23337;2094;26,42394618;2,145454545;0;2
33059;12386;1416;44,22259315;2,835616438;1;2
33006;11091;532,6;29,16997484;2,366242038;0;2
33005,5;17519;2242;33,88067075;2,301886792;0;2
33000,8;17599;2240;34,54931222;2,533333333;0;2
33000,1;18960;1942;34,54931222;2,533333333;0;2
32973;15074;660,8;32,40464657;2,783393502;0;2
32954;19013;3104,4;31,65486517;2,876404494;0;2
32929,2;16487;1542,6;32,06867385;2,261538462;0;2
32923,9;18765;1291;26,47819712;2,49201278;0;2
32855,7;12410;1271;29,28912177;2,306122449;0;2
32841,6;19773;2553,2;53,04576144;4,509803922;0;3
32791;12974;1884,4;35,42519715;2,544483986;0;2
32769,5;16796;1279;32,77798121;2,731543624;0;2
32766,4;14085;1259;29,28912177;2,306122449;0;2
32679;22410;2022;33,13721136;2,352272727;0;2
32673,1;11711;1241;55,17231143;3,96;0;3
32653;22351;2556,8;30,0347156;2,770642202;1;2
32594,2;17467;2014;36,5462183;3,006535948;0;3
32450;27090;2501;32,77798121;2,731543624;0;2
32449;25679;2068;33,13721136;2,352272727;0;2
32437,2;23495;1199;55,17231143;3,96;0;3
32431,9;11812;1267;55,17231143;3,96;0;3
32408;17825;2516;27,43548981;2,055555556;1;2
32400,5;19527;1947;32,43651165;2,446601942;0;2
32400,3;11352;740;35,55126737;2,78245614;1;3
32395,3;18340;2157;27,11409602;2,462686567;0;2
32383;14609;1785,6;53,04576144;4,509803922;0;3
32285;19644;2310;51,28863644;3,796610169;0;3
32284,7;9104;194,7;53,04576144;4,509803922;0;3
32274,6;9442;147,3;53,04576144;4,509803922;0;3
32252,2;20252;1725;26,47819712;2,49201278;0;2
32241,8;10933;458,6;35,55126737;2,78245614;1;3
32224,2;11167;344,5;35,55126737;2,78245614;1;3
32208,2;26197;1387;31,63460946;2,243243243;0;2
32204,9;10718;57,1;30,50147568;2,8;1;2
32195;11423;541,4;35,55126737;2,78245614;1;3
32188;11151;492,8;35,55126737;2,78245614;1;3
32137;14556;2471;28,76237419;1,720430108;0;2
32133,2;12358;958,4;34,54931222;2,533333333;0;2
32127,7;19252;2096,8;31,64926337;2,238683128;0;3
32120,7;16615;2204;52,1345837;5,75;0;3
32117,4;18188;1908,1;53,04576144;4,509803922;0;3
32061,4;17370;2390,9;55,17231143;3,96;0;3
32058,1;9771;183,1;53,04576144;4,509803922;0;3
32055,2;20305;2198;33,88067075;2,301886792;0;2
32028,3;26296;2397;31,63460946;2,243243243;0;2
32011,9;9643;234,4;53,04576144;4,509803922;0;3
32006,3;9498;181,9;53,04576144;4,509803922;0;3
32000;15300;0;48,46767133;4,251748252;0;3
31993,9;22617;154;74,12692662;5,179856115;0;3
31983,3;14234;1627,1;32,06867385;2,261538462;0;2
31935,6;6065;122,8;26,15680562;2,404494382;0;2
31821,6;17200;2391,6;34,30544052;2,758169935;0;2
31807;11344;1942;44,22259315;2,835616438;1;2
31791;17093;2161,3;29,16997484;2,366242038;0;2
31746;11078;474,2;33,63371754;2,280701754;1;2
31683;16258;1161;31,77827246;2,920289855;0;2
31625,5;19675;2107;26,47819712;2,49201278;0;2
31553,7;19630;2118;32,40464657;2,783393502;0;2
31543;16808;2334,6;48,46767133;4,251748252;0;3
31524;16596;1974;34,54931222;2,533333333;0;2
31511,3;19752;1084;27,11409602;2,462686567;0;2
31502,4;10968;325;22,99254251;2,173913043;0;2
31482,1;20736;2602,2;31,64926337;2,238683128;0;3
31479;20342;2661,9;23,4131;2,106382979;0;2
31452,2;17320;2370,6;48,57342128;3,964539007;0;2
31385,5;8705;55;74,12692662;5,179856115;0;3
31309,8;18200;103,9;26,70785694;2,4375;0;2
31307,2;19685;1773;31,63460946;2,243243243;0;2
31294,8;21317;2418,9;32,79745989;2,962566845;1;2
31245,4;15062;955,2;26,93972538;2,2;1;2
31225,7;11382;851;25,96158194;2,656387665;0;2
31223,1;8535;101;22,99254251;2,173913043;0;2
31197;14225;1849;48,46767133;4,251748252;0;3
31192,4;9967;196,4;23,41419492;1,949152542;0;2
31165,5;10533;743;27,11409602;2,462686567;0;2
31165;11509;220;25,59271481;2,101851852;0;2
31116,8;20298;2074,2;26,93972538;2,2;1;2
31101,2;19730;1983;51,28863644;3,796610169;0;3
31094,8;7405;637;31,64926337;2,238683128;0;3
31090;9493;71;27,38660654;2,411214953;0;2
31087,4;19957;1777;26,47819712;2,49201278;0;2
31012;14647;2092;33,13721136;2,352272727;0;2
31006,5;10301;240,5;39,94094043;3,468085106;1;3
31006;17181;1670;55,17231143;3,96;0;3
30974,8;14051;517;26,47819712;2,49201278;0;2
30971,9;13261;2006,7;32,06867385;2,261538462;0;2
30945,3;10067;532,4;42,81280479;3,323943662;0;3
30935,3;19352;2107;31,63460946;2,243243243;0;2
30917;17358;2158,7;31,65486517;2,876404494;0;2
30908;19226;2232;35,42519715;2,544483986;0;2
30900;14013;0;74,12692662;5,179856115;0;3
30868;18088;2131,8;32,33405465;2,918604651;0;2
30864,8;17853;2020;55,17231143;3,96;0;3
30854,5;14012;1233;74,12692662;5,179856115;0;3
30825,6;17748;2011;26,42394618;2,145454545;0;2
30821;16779;1941;44,22259315;2,835616438;1;2
30771,5;13064;2061,3;48,46767133;4,251748252;0;3
30755;7662;2205,6;31,65486517;2,876404494;0;2
30746,4;41444;2620,1;30,0347156;2,770642202;1;2
30739,9;10800;525;25,96158194;2,656387665;0;2
30695,5;17477;2028;25,77178523;2,488636364;0;2
30660,9;14873;1240,7;22,32507174;2,22826087;0;2
30651;17447;2070;32,40464657;2,783393502;0;2
30638,9;10906;341,8;33,63371754;2,280701754;1;2
30623,7;13383;1134;32,77798121;2,731543624;0;2
30618,2;11810;405,1;35,55126737;2,78245614;1;3
30594;9196;371,9;53,31155238;3,428571429;0;3
30570,5;9130;201,9;53,04576144;4,509803922;0;3
30514,6;14885;902;44,22259315;2,835616438;1;2
30503,6;18655;1715;48,57342128;3,964539007;0;2
30502,1;9165;312,1;53,04576144;4,509803922;0;3
30472;19548;1487,8;27,38660654;2,411214953;0;2
30433,7;12068;1830,6;32,06867385;2,261538462;0;2
30432,4;13174;856,4;26,93972538;2,2;1;2
30427,1;17987;2340;35,42519715;2,544483986;0;2
30406,5;9757;456;42,81280479;3,323943662;0;3
30400,3;10049;432;27,38660654;2,411214953;0;2
30362,9;10376;455,2;32,79745989;2,962566845;1;2
30343;16973;1966;55,17231143;3,96;0;3
30342,7;9289;709,8;42,81280479;3,323943662;0;3
30338,7;17640;1886;33,88067075;2,301886792;0;2
30310,6;15527;1676;55,17231143;3,96;0;3
30283,3;10684;1145,4;38,475968;3,34;1;2
30247;20312;2201,9;32,79745989;2,962566845;1;2
30230;10621;428,8;33,63371754;2,280701754;1;2
30221,4;15038;1811;49,83286849;3,903361345;0;3
30206,6;8335;152,1;53,04576144;4,509803922;0;3
30183,3;13373;1071,7;26,93972538;2,2;1;2
30169,4;8704;458;42,81280479;3,323943662;0;3
30147,1;8912;186,7;53,04576144;4,509803922;0;3
30146,1;11008;100,8;28,6775641;2,115384615;0;2
30117,3;17738;1807;32,43651165;2,446601942;0;2
30108,4;9465;226,7;35,55126737;2,78245614;1;3
30100;9540;0;53,04576144;4,509803922;0;3
30089,5;9313;188,2;53,04576144;4,509803922;0;3
30073,1;9088;311;74,12692662;5,179856115;0;3
30065,6;7800;433,6;28,6775641;2,115384615;0;2
30060,8;11750;852;27,11409602;2,462686567;0;2
30055,9;8616;458;42,81280479;3,323943662;0;3
30047,5;7854;252;74,12692662;5,179856115;0;3
30047,5;7854;252;74,12692662;5,179856115;0;3
30044,6;10639;104;33,63371754;2,280701754;1;2
30027,5;10840;769;55,17231143;3,96;0;3
30018,2;10188;905;49,83286849;3,903361345;0;3
30015,9;8801;327;74,12692662;5,179856115;0;3
30014,9;9948;574;32,79745989;2,962566845;1;2
30013;9904;174,4;31,77827246;2,920289855;0;2
30010,9;8725;151,8;53,04576144;4,509803922;0;3
30010,5;8071;455,6;42,81280479;3,323943662;0;3
30009;8998;211,5;53,04576144;4,509803922;0;3
30009;9318;981;74,12692662;5,179856115;0;3
30007;9795;177,6;39,94094043;3,468085106;1;3
30006,6;10328;746,3;53,04576144;4,509803922;0;3
30006,3;9950;192,7;39,94094043;3,468085106;1;3
30005,2;10617;1454,1;42,81280479;3,323943662;0;3
30003,5;9482;0;53,31155238;3,428571429;0;3
30003,1;10184;902;74,12692662;5,179856115;0;3
30001,3;11770;883,5;53,31155238;3,428571429;0;3
29987,7;15976;2122;29,28912177;2,306122449;0;2
29956;17194;2203;48,57342128;3,964539007;0;2
29947,2;19192;2084;29,28912177;2,306122449;0;2
29872;21555;2173,9;49,11819406;3,559440559;0;3
29835,4;14984;2105;35,42519715;2,544483986;0;2
29800,9;15647;1820;27,43548981;2,055555556;1;2
29774;12170;1546;55,17231143;3,96;0;3
29753,7;9741;606;42,81280479;3,323943662;0;3
29744,5;16957;1991,8;53,31155238;3,428571429;0;3
29740;17782;2065,8;30,0347156;2,770642202;1;2
29727,3;9834;95;25,96158194;2,656387665;0;2
29689,1;15169;1294,2;27,79998768;2,611374408;0;2
29671,2;8947;366;25,96158194;2,656387665;0;2
29668,9;18145;572,5;13,65746667;1,587301587;0;2
29662,7;15307;2013,2;21,43150709;1,724409449;0;2
29650;13825;2162;28,76237419;1,720430108;0;2
29633,7;18616;2228;31,63460946;2,243243243;0;2
29620;16062;1728;22,52111273;1,363636364;0;2
29617,6;12714;1553;29,28912177;2,306122449;0;2
29589;17700;1831;26,15680562;2,404494382;0;2
29580,6;15096;1638;24,57898271;2,247663551;0;2
29544;14116;3319,1;48,46767133;4,251748252;0;3
29533,8;17549;2060,9;32,40464657;2,783393502;0;2
29520;19246;1934;31,77827246;2,920289855;0;2
29513,8;9034;722;22,11056038;1,830188679;0;2
29512;14535;1746,3;35,42519715;2,544483986;0;2
29511,8;13181;2209,9;42,81280479;3,323943662;0;3
29506,2;10540;1534;49,83286849;3,903361345;0;3
29491;16936;1833;32,77798121;2,731543624;0;2
29450,5;10768;336,4;35,55126737;2,78245614;1;3
29433;19131;2292,5;26,93972538;2,2;1;2
29418,5;12597;1005,8;35,55126737;2,78245614;1;3
29383,4;11823;1345,5;23,4131;2,106382979;0;2
29379,4;11594;544,9;28,6775641;2,115384615;0;2
29369,4;10066;43,2;30,50147568;2,8;1;2
29365,8;14486;2186,3;32,06867385;2,261538462;0;2
29339;13492;1560;42,81280479;3,323943662;0;3
29316,2;19079;2765,3;31,64926337;2,238683128;0;3
29301,4;10336;228;15,65447328;1,948275862;1;2
29296,4;9968;235,8;33,63371754;2,280701754;1;2
29280,4;14216;2200,4;26,42394618;2,145454545;0;2
29277,4;11062;590,3;35,55126737;2,78245614;1;3
29273,4;14888;1525;32,77798121;2,731543624;0;2
29258,9;16436;1932;36,5462183;3,006535948;0;3
29232,5;8831;393,8;53,31155238;3,428571429;0;3
29183,4;16048;2033,8;33,13721136;2,352272727;0;2
29175;17850;1973,6;28,76237419;1,720430108;0;2
29167,6;10243;237,8;35,55126737;2,78245614;1;3
29151,7;14592;2296,3;29,16997484;2,366242038;0;2
29149,8;9250;113;53,04576144;4,509803922;0;3
29128,1;9937;406;35,55126737;2,78245614;1;3
29098,4;18984;1625,4;32,40464657;2,783393502;0;2
29087,8;10201;215;53,04576144;4,509803922;0;3
29056,2;9532;231,5;53,04576144;4,509803922;0;3
29047,6;19792;2548,1;35,55126737;2,78245614;1;3
29045,4;10265;128,6;35,805175;3,048780488;1;3
29032;16152;1716,6;27,79998768;2,611374408;0;2
29014;9876;1278;44,22259315;2,835616438;1;2
29005,4;9484;170;33,63371754;2,280701754;1;2
28984,5;19446;2168;26,47819712;2,49201278;0;2
28971,6;9621;340;35,55126737;2,78245614;1;3
28884,1;16669;2162;34,30544052;2,758169935;0;2
28883,7;12600;1350,1;29,16997484;2,366242038;0;2
28839,3;9758;247,5;53,04576144;4,509803922;0;3
28824;12023;777,1;35,42519715;2,544483986;0;2
28814,3;8729;237;25,96158194;2,656387665;0;2
28812,9;14486;1514;35,42519715;2,544483986;0;2
28786,5;17027;2068;27,11409602;2,462686567;0;2
28781,5;8555;106,6;35,55126737;2,78245614;1;3
28762,9;5061;328,2;31,64926337;2,238683128;0;3
28751,4;13799;2062;55,17231143;3,96;0;3
28725,1;9369;712,2;22,11056038;1,830188679;0;2
28697,9;20274;178,7;12,75184186;1,88372093;1;1
28691,6;10566;1020;53,31155238;3,428571429;0;3
28684,5;13944;2018,7;55,17231143;3,96;0;3
28664,4;12980;1399;51,28863644;3,796610169;0;3
28608;17247;2035,4;24,81411417;2,183333333;1;2
28562,4;10286;624,9;35,55126737;2,78245614;1;3
28520,2;9101;437;48,57342128;3,964539007;0;2
28475,1;11640;1282,8;23,4131;2,106382979;0;2
28474,7;13678;1619;26,42394618;2,145454545;0;2
28467,7;17794;1998;32,43651165;2,446601942;0;2
28465;12402;1540;33,13721136;2,352272727;0;2
28446,7;15767;1894,4;48,46767133;4,251748252;0;3
28434,8;5547;424,8;31,64926337;2,238683128;0;3
28427;19103;1818;31,77827246;2,920289855;0;2
28378;16648;2234,4;35,42519715;2,544483986;0;2
28361,5;10570;636;48,57342128;3,964539007;0;2
28307,4;17420;2009;55,17231143;3,96;0;3
28290;16667;1900,8;30,0347156;2,770642202;1;2
28281,8;19611;2227;49,83286849;3,903361345;0;3
28265;20009;1610;27,79998768;2,611374408;0;2
28262;12576;628;32,77798121;2,731543624;0;2
28251;15268;2038;32,79745989;2,962566845;1;2
28241,1;9339;194,9;53,04576144;4,509803922;0;3
28222,1;12600;1490;32,06867385;2,261538462;0;2
28195,1;10253;1256;36,5462183;3,006535948;0;3
28187,7;15014;1991;26,42394618;2,145454545;0;2
28183;9045;421,9;53,04576144;4,509803922;0;3
28181,6;12459;1143;33,13721136;2,352272727;0;2
28181,3;14857;1700;27,11409602;2,462686567;0;2
28163;14598;2029,3;23,4131;2,106382979;0;2
28158;10414;670,6;35,42519715;2,544483986;0;2
28148;8124;421,8;33,02951532;2,657657658;0;2
28127;16562;2112,5;32,79745989;2,962566845;1;2
28085,3;12843;1663,8;33,88067075;2,301886792;0;2
28080,5;7884;179,9;53,04576144;4,509803922;0;3
28078,7;9834;639,3;49,11819406;3,559440559;0;3
28074,6;8433;160,6;53,04576144;4,509803922;0;3
28067,1;8355;767;42,81280479;3,323943662;0;3
28064;14350;1799;33,13721136;2,352272727;0;2
28053;9958;83;35,805175;3,048780488;1;3
28043;8586;272;53,31155238;3,428571429;0;3
28034,7;21202;1868;26,47819712;2,49201278;0;2
28022,7;16140;1937,2;35,55126737;2,78245614;1;3
28018,8;9310;154,1;33,63371754;2,280701754;1;2
28016,1;9177;188,1;53,04576144;4,509803922;0;3
28011,6;8072;87,8;85,100225;6,326086957;0;3
28004,8;8518;204,5;53,04576144;4,509803922;0;3
28002,1;36717;2235,7;31,77827246;2,920289855;0;2
28000,9;15803;2003,3;23,41419492;1,949152542;0;2
28000;18960;0;31,63460946;2,243243243;0;2
27975;17406;1512;32,77798121;2,731543624;0;2
27893,9;16227;1993;29,28912177;2,306122449;0;2
27870,2;10735;1952,5;32,06867385;2,261538462;0;2
27828,4;11421;806;35,55126737;2,78245614;1;3
27824;14386;2120;27,43548981;2,055555556;1;2
27807;19497;2713,4;32,79745989;2,962566845;1;2
27773;14317;1981;28,76237419;1,720430108;0;2
27767;15873;2047,6;27,79998768;2,611374408;0;2
27766,2;11836;1937;28,76237419;1,720430108;0;2
27748,9;11114;191;25,96158194;2,656387665;0;2
27747;8700;273,5;53,04576144;4,509803922;0;3
27739,3;10743;935;27,11409602;2,462686567;0;2
27738;13464;3135;32,79745989;2,962566845;1;2
27735,9;15848;1968;33,88067075;2,301886792;0;2
27734,5;15327;2025;24,24953391;1,973913043;0;2
27729,1;9842;229,6;33,63371754;2,280701754;1;2
27718,5;8505;860;28,76237419;1,720430108;0;2
27691,7;19003;1750;26,42394618;2,145454545;0;2
27688,3;11352;1086;27,43548981;2,055555556;1;2
27683;15549;2070;37,90207398;3,520325203;0;2
27680,4;10445;563,9;35,55126737;2,78245614;1;3
27632;19930;2184;35,42519715;2,544483986;0;2
27619,9;21576;1847;51,28863644;3,796610169;0;3
27599;11669;1711;28,76237419;1,720430108;0;2
27552;18277;1893;24,57898271;2,247663551;0;2
27545;19428;2191;32,40464657;2,783393502;0;2
27512,4;10426;774;25,96158194;2,656387665;0;2
27504;15292;1515,8;30,0347156;2,770642202;1;2
27496;13382;1669,4;28,76237419;1,720430108;0;2
27471;12553;1674;34,30544052;2,758169935;0;2
27458,8;16633;1991;33,88067075;2,301886792;0;2
27437;18060;1994;33,13721136;2,352272727;0;2
27433,5;8093;300;53,31155238;3,428571429;0;3
27425,3;40034;1720,5;28,73009742;2,812903226;1;2
27395,2;8007;232;74,12692662;5,179856115;0;3
27372,3;17689;2100,3;35,42519715;2,544483986;0;2
27355,8;14906;1677,9;35,55126737;2,78245614;1;3
27353,8;9236;172;28,6775641;2,115384615;0;2
27349,4;17506;1968,8;32,40464657;2,783393502;0;2
27348,5;12926;1553;52,1345837;5,75;0;3
27347,1;11469;1094,2;21,43150709;1,724409449;0;2
27294,6;14472;1825,6;55,17231143;3,96;0;3
27292;14026;2249,5;31,65486517;2,876404494;0;2
27288,2;13728;1935;26,42394618;2,145454545;0;2
27286;14485;2020;27,11409602;2,462686567;0;2
27281,4;13865;2055,7;34,30544052;2,758169935;0;2
27268,9;11002;782,7;35,42519715;2,544483986;0;2
27263;7578;894,9;48,46767133;4,251748252;0;3
27251;12515;2108;27,43548981;2,055555556;1;2
27248,7;9547;1386,9;42,81280479;3,323943662;0;3
27238,2;9974;490,7;34,54931222;2,533333333;0;2
27221,6;10840;1992,7;32,06867385;2,261538462;0;2
27220;12970;2033;36,5462183;3,006535948;0;3
27207,2;9594;645,7;32,91861949;2,861538462;0;3
27206,2;7312;183,4;53,31155238;3,428571429;0;3
27196,1;10882;911;27,11409602;2,462686567;0;2
27174,9;13863;1918;48,57342128;3,964539007;0;2
27171;11572;1162;31,63460946;2,243243243;0;2
27167,3;8400;134,1;34,06376075;2,691588785;0;2
27159,4;8870;31,8;26,15680562;2,404494382;0;2
27146,8;10330;405,3;35,55126737;2,78245614;1;3
27126,4;11109;1756;48,57342128;3,964539007;0;2
27084,5;12237;1008;24,81411417;2,183333333;1;2
27080,8;11309;780;51,28863644;3,796610169;0;3
27078,5;7005;635;49,83286849;3,903361345;0;3
27072,2;7824;168,7;53,04576144;4,509803922;0;3
27066,7;8589;185;25,96158194;2,656387665;0;2
27055,2;7441;412;22,99254251;2,173913043;0;2
27034;12564;1989;32,79745989;2,962566845;1;2
27033;14100;1197;27,38660654;2,411214953;0;2
27017,3;8366;122,3;34,06376075;2,691588785;0;2
27011,4;9405;1020;22,11056038;1,830188679;0;2
27011;9003;312;31,77827246;2,920289855;0;2
27010,7;9027;995;22,11056038;1,830188679;0;2
27010,2;8216;132;28,21866111;2,272222222;0;2
27007,8;8572;746,6;34,30544052;2,758169935;0;2
27005;14931;1317;30,0347156;2,770642202;1;2
27000;12204;967,6;30,0347156;2,770642202;1;2
26984,9;18734;2068;26,47819712;2,49201278;0;2
26972,4;13064;1131;49,83286849;3,903361345;0;3
26949,1;16078;1843;29,28912177;2,306122449;0;2
26916,3;8530;168;25,96158194;2,656387665;0;2
26905;11847;1460,5;35,42519715;2,544483986;0;2
26899;10801;1258;33,88067075;2,301886792;0;2
26895,6;17834;1745;29,28912177;2,306122449;0;2
26890,6;11765;1426;42,81280479;3,323943662;0;3
26888;15038;1476;26,42394618;2,145454545;0;2
26883,7;12142;1591;36,5462183;3,006535948;0;3
26834;10006;1444,6;48,46767133;4,251748252;0;3
26780;14598;1919,5;27,43548981;2,055555556;1;2
26779,9;17401;2118,1;32,79745989;2,962566845;1;2
26770;10346;882;31,77827246;2,920289855;0;2
26769,5;9309;260,3;49,11819406;3,559440559;0;3
26769,1;14800;1876,6;34,30544052;2,758169935;0;2
26762;16352;1726;30,0347156;2,770642202;1;2
26750,6;11951;1726;48,57342128;3,964539007;0;2
26749,3;9885;399,3;35,55126737;2,78245614;1;3
26734;22068;1531,8;31,77827246;2,920289855;0;2
26727,1;14377;2189,7;32,33405465;2,918604651;0;2
26713,1;8625;379,1;53,31155238;3,428571429;0;3
26704,5;8628;99;25,96158194;2,656387665;0;2
26667,8;16785;1839;29,28912177;2,306122449;0;2
26660,9;8818;250;25,96158194;2,656387665;0;2
26659;13824;1903;44,22259315;2,835616438;1;2
